Entity,Code,Year,"Energy imports, net (% of energy use)"
Albania,ALB,1990,6.4206004
Albania,ALB,1991,-3.4848988
Albania,ALB,1992,-3.3818123
Albania,ALB,1993,0.16870973
Albania,ALB,1994,3.5346718
Albania,ALB,1995,6.636723
Albania,ALB,1996,6.2928233
Albania,ALB,1997,8.699426
Albania,ALB,1998,16.285975
Albania,ALB,1999,42.023754
Albania,ALB,2000,46.518154
Albania,ALB,2001,53.182774
Albania,ALB,2002,54.02541
Albania,ALB,2003,51.55677
Albania,ALB,2004,48.369835
Albania,ALB,2005,50.5736
Albania,ALB,2006,41.24001
Albania,ALB,2007,49.34987
Albania,ALB,2008,50.062004
Albania,ALB,2009,46.41059
Albania,ALB,2010,28.962214
Albania,ALB,2011,35.894768
Albania,ALB,2012,15.717287
Albania,ALB,2013,25.200422
Albania,ALB,2014,28.911953
Albania,ALB,2015,12.696462
Albania,ALB,2016,20.272354
Albania,ALB,2017,38.8336
Albania,ALB,2018,21.269487
Albania,ALB,2019,32.231804
Albania,ALB,2020,36.46998
Albania,ALB,2021,24.117752
Albania,ALB,2022,32.276398
Algeria,DZA,1990,-348.57895
Algeria,DZA,1991,-334.6042
Algeria,DZA,1992,-331.51782
Algeria,DZA,1993,-331.86942
Algeria,DZA,1994,-330.51715
Algeria,DZA,1995,-338.13818
Algeria,DZA,1996,-377.43372
Algeria,DZA,1997,-403.6896
Algeria,DZA,1998,-407.93842
Algeria,DZA,1999,-411.8665
Algeria,DZA,2000,-425.82828
Algeria,DZA,2001,-406.35596
Algeria,DZA,2002,-391.5575
Algeria,DZA,2003,-401.85754
Algeria,DZA,2004,-405.2957
Algeria,DZA,2005,-412.443
Algeria,DZA,2006,-373.28934
Algeria,DZA,2007,-346.1207
Algeria,DZA,2008,-331.68216
Algeria,DZA,2009,-273.86865
Algeria,DZA,2010,-268.12384
Algeria,DZA,2011,-243.48576
Algeria,DZA,2012,-209.6286
Algeria,DZA,2013,-186.27162
Algeria,DZA,2014,-171.45978
Algeria,DZA,2015,-158.92567
Algeria,DZA,2016,-178.80978
Algeria,DZA,2017,-169.87921
Algeria,DZA,2018,-152.18073
Algeria,DZA,2019,-133.35275
Algeria,DZA,2020,-125.09489
Algeria,DZA,2021,-137.10304
Algeria,DZA,2022,-127.11695
Angola,AGO,1990,-381.65005
Angola,AGO,1991,-392.00095
Angola,AGO,1992,-432.81888
Angola,AGO,1993,-378.0075
Angola,AGO,1994,-402.65414
Angola,AGO,1995,-461.618
Angola,AGO,1996,-493.92883
Angola,AGO,1997,-515.62024
Angola,AGO,1998,-547.7561
Angola,AGO,1999,-522.047
Angola,AGO,2000,-546.64496
Angola,AGO,2001,-487.01425
Angola,AGO,2002,-575.4543
Angola,AGO,2003,-520.181
Angola,AGO,2004,-590.3533
Angola,AGO,2005,-812.8839
Angola,AGO,2006,-818.58984
Angola,AGO,2007,-905.05133
Angola,AGO,2008,-910.83594
Angola,AGO,2009,-775.82135
Angola,AGO,2010,-745.52454
Angola,AGO,2011,-646.0217
Angola,AGO,2012,-604.1832
Angola,AGO,2013,-608.40674
Angola,AGO,2014,-637.7303
Angola,AGO,2015,-568.891
Angola,AGO,2016,-599.54333
Angola,AGO,2017,-564.3849
Angola,AGO,2018,-558.35077
Angola,AGO,2019,-488.93283
Angola,AGO,2020,-474.84656
Angola,AGO,2021,-373.79663
Angola,AGO,2022,-353.97183
Argentina,ARG,1990,-4.0712595
Argentina,ARG,1991,-3.8545468
Argentina,ARG,1992,-7.142339
Argentina,ARG,1993,-10.783483
Argentina,ARG,1994,-16.9971
Argentina,ARG,1995,-23.342176
Argentina,ARG,1996,-28.306974
Argentina,ARG,1997,-31.273289
Argentina,ARG,1998,-30.1989
Argentina,ARG,1999,-30.411482
Argentina,ARG,2000,-33.842834
Argentina,ARG,2001,-44.4658
Argentina,ARG,2002,-44.631023
Argentina,ARG,2003,-40.307735
Argentina,ARG,2004,-28.031841
Argentina,ARG,2005,-24.036959
Argentina,ARG,2006,-18.716217
Argentina,ARG,2007,-8.758409
Argentina,ARG,2008,-6.2618365
Argentina,ARG,2009,-7.6558714
Argentina,ARG,2010,-2.4021676
Argentina,ARG,2011,7.2374167
Argentina,ARG,2012,8.114399
Argentina,ARG,2013,13.986218
Argentina,ARG,2014,14.06781
Argentina,ARG,2015,13.547781
Argentina,ARG,2016,11.999369
Argentina,ARG,2017,13.218915
Argentina,ARG,2018,8.608755
Argentina,ARG,2019,2.491677
Argentina,ARG,2020,1.243273
Argentina,ARG,2021,5.973853
Argentina,ARG,2022,1.971472
Armenia,ARM,1990,100.6559
Armenia,ARM,1992,97.039696
Armenia,ARM,1997,71.48574
Armenia,ARM,1998,71.645004
Armenia,ARM,1999,65.30806
Armenia,ARM,2000,71.19114
Armenia,ARM,2001,72.56534
Armenia,ARM,2002,62.98479
Armenia,ARM,2003,65.86986
Armenia,ARM,2004,65.68617
Armenia,ARM,2005,67.23704
Armenia,ARM,2006,68.02479
Armenia,ARM,2007,72.809235
Armenia,ARM,2008,75.140114
Armenia,ARM,2009,69.25625
Armenia,ARM,2010,69.64011
Armenia,ARM,2011,69.01801
Armenia,ARM,2012,74.34038
Armenia,ARM,2013,73.68226
Armenia,ARM,2014,71.659225
Armenia,ARM,2015,67.62932
Armenia,ARM,2016,68.24481
Armenia,ARM,2017,68.96057
Armenia,ARM,2018,72.73177
Armenia,ARM,2019,74.170784
Armenia,ARM,2020,74.14727
Armenia,ARM,2021,78.90452
Armenia,ARM,2022,76.87211
Australia,AUS,1990,-74.90342
Australia,AUS,1991,-93.63758
Australia,AUS,1992,-95.915184
Australia,AUS,1993,-92.36603
Australia,AUS,1994,-91.37428
Australia,AUS,1995,-96.45163
Australia,AUS,1996,-91.09092
Australia,AUS,1997,-100.7275
Australia,AUS,1998,-107.39021
Australia,AUS,1999,-103.45437
Australia,AUS,2000,-117.60269
Australia,AUS,2001,-126.51362
Australia,AUS,2002,-130.62418
Australia,AUS,2003,-125.2887
Australia,AUS,2004,-125.87203
Australia,AUS,2005,-131.07466
Australia,AUS,2006,-123.80691
Australia,AUS,2007,-127.76429
Australia,AUS,2008,-123.53461
Australia,AUS,2009,-128.47662
Australia,AUS,2010,-146.70834
Australia,AUS,2011,-141.94293
Australia,AUS,2012,-149.19537
Australia,AUS,2013,-164.69177
Australia,AUS,2014,-185.55579
Australia,AUS,2015,-197.38684
Australia,AUS,2016,-206.23026
Australia,AUS,2017,-205.70692
Australia,AUS,2018,-211.93773
Australia,AUS,2019,-226.59326
Australia,AUS,2020,-232.94992
Australia,AUS,2021,-227.94225
Australia,AUS,2022,-236.75725
Australia,AUS,2023,-208.4829
Austria,AUT,1990,69.792465
Austria,AUT,1991,67.89654
Austria,AUT,1992,69.79605
Austria,AUT,1993,67.02553
Austria,AUT,1994,66.44797
Austria,AUT,1995,67.68859
Austria,AUT,1996,70.855774
Austria,AUT,1997,68.783295
Austria,AUT,1998,71.66523
Austria,AUT,1999,66.63348
Austria,AUT,2000,66.900314
Austria,AUT,2001,66.27267
Austria,AUT,2002,69.18097
Austria,AUT,2003,72.07286
Austria,AUT,2004,72.73602
Austria,AUT,2005,73.39595
Austria,AUT,2006,73.793045
Austria,AUT,2007,70.17256
Austria,AUT,2008,70.47707
Austria,AUT,2009,66.71039
Austria,AUT,2010,64.315575
Austria,AUT,2011,71.89276
Austria,AUT,2012,65.520584
Austria,AUT,2013,62.883564
Austria,AUT,2014,67.488884
Austria,AUT,2015,62.14742
Austria,AUT,2016,64.113785
Austria,AUT,2017,65.94638
Austria,AUT,2018,66.52578
Austria,AUT,2019,74.47628
Austria,AUT,2020,59.767742
Austria,AUT,2021,53.172104
Austria,AUT,2022,77.11168
Austria,AUT,2023,63.709446
Azerbaijan,AZE,1990,12.230552
Azerbaijan,AZE,1991,16.273306
Azerbaijan,AZE,1992,3.9842958
Azerbaijan,AZE,1993,-1.722153
Azerbaijan,AZE,1994,1.8865854
Azerbaijan,AZE,1995,-15.161915
Azerbaijan,AZE,1996,-21.134066
Azerbaijan,AZE,1997,-23.142723
Azerbaijan,AZE,1998,-33.571434
Azerbaijan,AZE,1999,-72.32346
Azerbaijan,AZE,2000,-65.86262
Azerbaijan,AZE,2001,-68.858086
Azerbaijan,AZE,2002,-71.88858
Azerbaijan,AZE,2003,-61.70635
Azerbaijan,AZE,2004,-55.178726
Azerbaijan,AZE,2005,-93.95169
Azerbaijan,AZE,2006,-182.88922
Azerbaijan,AZE,2007,-323.14755
Azerbaijan,AZE,2008,-326.67337
Azerbaijan,AZE,2009,-425.32074
Azerbaijan,AZE,2010,-457.06934
Azerbaijan,AZE,2011,-377.9802
Azerbaijan,AZE,2012,-326.99963
Azerbaijan,AZE,2013,-326.52808
Azerbaijan,AZE,2014,-312.69974
Azerbaijan,AZE,2015,-311.3727
Azerbaijan,AZE,2016,-307.15744
Azerbaijan,AZE,2017,-278.23587
Azerbaijan,AZE,2018,-286.42023
Azerbaijan,AZE,2019,-272.93164
Azerbaijan,AZE,2020,-273.07916
Azerbaijan,AZE,2021,-285.37784
Azerbaijan,AZE,2022,-261.8021
Bahrain,BHR,1990,-154.67004
Bahrain,BHR,1991,-156.1239
Bahrain,BHR,1992,-143.14575
Bahrain,BHR,1993,-143.38118
Bahrain,BHR,1994,-125.45981
Bahrain,BHR,1995,-129.20065
Bahrain,BHR,1996,-126.63248
Bahrain,BHR,1997,-118.84261
Bahrain,BHR,1998,-114.743774
Bahrain,BHR,1999,-106.17925
Bahrain,BHR,2000,-97.825584
Bahrain,BHR,2001,-97.38321
Bahrain,BHR,2002,-94.19561
Bahrain,BHR,2003,-88.23143
Bahrain,BHR,2004,-80.53436
Bahrain,BHR,2005,-60.627316
Bahrain,BHR,2006,-60.115303
Bahrain,BHR,2007,-53.528027
Bahrain,BHR,2008,-45.86659
Bahrain,BHR,2009,-54.728336
Bahrain,BHR,2010,-53.407055
Bahrain,BHR,2011,-58.314693
Bahrain,BHR,2012,-56.775093
Bahrain,BHR,2013,-54.383118
Bahrain,BHR,2014,-65.71838
Bahrain,BHR,2015,-57.361736
Bahrain,BHR,2016,-57.290188
Bahrain,BHR,2017,-56.80998
Bahrain,BHR,2018,-53.600544
Bahrain,BHR,2019,-53.430626
Bahrain,BHR,2020,-51.90139
Bahrain,BHR,2021,-50.226334
Bahrain,BHR,2022,-45.475132
Bangladesh,BGD,1990,16.925278
Bangladesh,BGD,1991,14.567511
Bangladesh,BGD,1992,14.098282
Bangladesh,BGD,1993,13.953878
Bangladesh,BGD,1994,15.285043
Bangladesh,BGD,2000,17.650915
Bangladesh,BGD,2001,21.103895
Bangladesh,BGD,2002,19.706219
Bangladesh,BGD,2003,19.928574
Bangladesh,BGD,2004,17.792065
Bangladesh,BGD,2005,17.909554
Bangladesh,BGD,2006,16.110348
Bangladesh,BGD,2007,15.8299465
Bangladesh,BGD,2008,15.4943285
Bangladesh,BGD,2009,14.740472
Bangladesh,BGD,2010,14.454454
Bangladesh,BGD,2011,17.464638
Bangladesh,BGD,2012,18.355917
Bangladesh,BGD,2013,17.964054
Bangladesh,BGD,2014,19.628963
Bangladesh,BGD,2015,20.40021
Bangladesh,BGD,2016,21.671915
Bangladesh,BGD,2017,23.88997
Bangladesh,BGD,2018,24.574116
Bangladesh,BGD,2019,30.297495
Bangladesh,BGD,2020,34.46204
Bangladesh,BGD,2021,39.59007
Bangladesh,BGD,2022,44.307026
Belarus,BLR,1990,92.70926
Belarus,BLR,1991,90.300896
Belarus,BLR,1992,88.688385
Belarus,BLR,1993,87.92198
Belarus,BLR,1994,84.808
Belarus,BLR,1995,87.14791
Belarus,BLR,1996,83.381676
Belarus,BLR,1997,88.34813
Belarus,BLR,1998,86.19648
Belarus,BLR,1999,84.29006
Belarus,BLR,2000,85.491585
Belarus,BLR,2001,84.92221
Belarus,BLR,2002,84.34055
Belarus,BLR,2003,85.23584
Belarus,BLR,2004,86.59408
Belarus,BLR,2005,85.39602
Belarus,BLR,2006,86.22452
Belarus,BLR,2007,84.71559
Belarus,BLR,2008,87.75087
Belarus,BLR,2009,83.53417
Belarus,BLR,2010,84.979706
Belarus,BLR,2011,84.146164
Belarus,BLR,2012,87.24661
Belarus,BLR,2013,86.72689
Belarus,BLR,2014,87.76738
Belarus,BLR,2015,84.95993
Belarus,BLR,2016,83.313866
Belarus,BLR,2017,84.89404
Belarus,BLR,2018,86.02815
Belarus,BLR,2019,85.25554
Belarus,BLR,2020,83.84123
Belarus,BLR,2021,78.289955
Belarus,BLR,2022,77.07995
Belgium,BEL,1990,83.0368
Belgium,BEL,1991,84.76499
Belgium,BEL,1992,85.76162
Belgium,BEL,1993,84.53652
Belgium,BEL,1994,87.12084
Belgium,BEL,1995,88.08694
Belgium,BEL,1996,88.32285
Belgium,BEL,1997,86.88781
Belgium,BEL,1998,90.17311
Belgium,BEL,1999,85.06996
Belgium,BEL,2000,87.21996
Belgium,BEL,2001,89.760925
Belgium,BEL,2002,88.5769
Belgium,BEL,2003,91.44045
Belgium,BEL,2004,91.7686
Belgium,BEL,2005,91.87327
Belgium,BEL,2006,92.46611
Belgium,BEL,2007,91.14284
Belgium,BEL,2008,95.950874
Belgium,BEL,2009,86.60284
Belgium,BEL,2010,89.22623
Belgium,BEL,2011,86.635864
Belgium,BEL,2012,86.215195
Belgium,BEL,2013,87.22502
Belgium,BEL,2014,89.60778
Belgium,BEL,2015,95.179504
Belgium,BEL,2016,86.151764
Belgium,BEL,2017,86.8687
Belgium,BEL,2018,99.60808
Belgium,BEL,2019,90.84595
Belgium,BEL,2020,88.93929
Belgium,BEL,2021,81.361755
Belgium,BEL,2022,86.74373
Belgium,BEL,2023,89.65344
Benin,BEN,1990,-5.5370283
Benin,BEN,1991,-5.979046
Benin,BEN,1992,-2.1444461
Benin,BEN,1993,-2.7405028
Benin,BEN,1994,-1.2102954
Benin,BEN,1995,0.95287347
Benin,BEN,1996,11.500838
Benin,BEN,1997,16.260529
Benin,BEN,1998,16.957243
Benin,BEN,1999,23.283169
Benin,BEN,2000,28.09771
Benin,BEN,2001,29.872469
Benin,BEN,2002,31.955105
Benin,BEN,2003,34.470608
Benin,BEN,2004,35.08942
Benin,BEN,2005,35.84704
Benin,BEN,2006,39.1079
Benin,BEN,2007,41.801796
Benin,BEN,2008,42.25652
Benin,BEN,2009,44.71661
Benin,BEN,2010,49.305668
Benin,BEN,2019,46.04164
Benin,BEN,2020,46.63362
Benin,BEN,2021,42.75676
Benin,BEN,2022,40.90317
Bolivia,BOL,1990,-91.59074
Bolivia,BOL,1991,-90.81811
Bolivia,BOL,1992,-80.38942
Bolivia,BOL,1993,-72.951
Bolivia,BOL,1994,-69.00595
Bolivia,BOL,1995,-55.167435
Bolivia,BOL,1996,-42.702087
Bolivia,BOL,1997,-27.67875
Bolivia,BOL,1998,-26.188833
Bolivia,BOL,1999,-18.291124
Bolivia,BOL,2000,-49.65056
Bolivia,BOL,2001,-82.38244
Bolivia,BOL,2002,-73.49017
Bolivia,BOL,2003,-94.16115
Bolivia,BOL,2004,-145.62146
Bolivia,BOL,2005,-163.59352
Bolivia,BOL,2006,-171.32397
Bolivia,BOL,2007,-180.9114
Bolivia,BOL,2008,-183.61035
Bolivia,BOL,2009,-136.60464
Bolivia,BOL,2010,-148.35164
Bolivia,BOL,2011,-148.43925
Bolivia,BOL,2012,-160.63805
Bolivia,BOL,2013,-191.99225
Bolivia,BOL,2014,-179.20045
Bolivia,BOL,2015,-174.58383
Bolivia,BOL,2016,-149.60013
Bolivia,BOL,2017,-132.55609
Bolivia,BOL,2018,-114.95634
Bolivia,BOL,2019,-90.754166
Bolivia,BOL,2020,-119.86122
Bolivia,BOL,2021,-95.16705
Bolivia,BOL,2022,-67.33391
Bosnia and Herzegovina,BIH,1991,31.900269
Bosnia and Herzegovina,BIH,1992,18.497978
Bosnia and Herzegovina,BIH,1993,16.435434
Bosnia and Herzegovina,BIH,1994,49.74951
Bosnia and Herzegovina,BIH,1995,47.875572
Bosnia and Herzegovina,BIH,1996,38.67798
Bosnia and Herzegovina,BIH,1997,21.845776
Bosnia and Herzegovina,BIH,1998,24.300499
Bosnia and Herzegovina,BIH,1999,22.353237
Bosnia and Herzegovina,BIH,2000,29.020878
Bosnia and Herzegovina,BIH,2001,27.590971
Bosnia and Herzegovina,BIH,2002,24.696444
Bosnia and Herzegovina,BIH,2003,21.053003
Bosnia and Herzegovina,BIH,2004,25.547924
Bosnia and Herzegovina,BIH,2005,27.468664
Bosnia and Herzegovina,BIH,2006,26.357676
Bosnia and Herzegovina,BIH,2007,30.647442
Bosnia and Herzegovina,BIH,2008,29.036343
Bosnia and Herzegovina,BIH,2009,30.577303
Bosnia and Herzegovina,BIH,2010,31.196081
Bosnia and Herzegovina,BIH,2011,33.994827
Bosnia and Herzegovina,BIH,2012,33.294502
Bosnia and Herzegovina,BIH,2013,29.722408
Bosnia and Herzegovina,BIH,2014,28.212706
Bosnia and Herzegovina,BIH,2015,33.7089
Bosnia and Herzegovina,BIH,2016,31.559986
Bosnia and Herzegovina,BIH,2017,34.076435
Bosnia and Herzegovina,BIH,2018,24.281115
Bosnia and Herzegovina,BIH,2019,27.394096
Bosnia and Herzegovina,BIH,2020,25.393446
Bosnia and Herzegovina,BIH,2021,27.180586
Bosnia and Herzegovina,BIH,2022,26.368061
Botswana,BWA,2010,47.927467
Botswana,BWA,2011,50.519592
Botswana,BWA,2012,46.85463
Botswana,BWA,2013,45.521194
Botswana,BWA,2014,37.33596
Botswana,BWA,2015,34.929684
Botswana,BWA,2016,36.345924
Botswana,BWA,2017,31.89868
Botswana,BWA,2018,30.949013
Botswana,BWA,2019,33.186237
Botswana,BWA,2020,30.85959
Botswana,BWA,2021,30.18162
Botswana,BWA,2022,23.681778
Brazil,BRA,1990,27.92239
Brazil,BRA,1991,27.826399
Brazil,BRA,1992,27.48925
Brazil,BRA,1993,30.851938
Brazil,BRA,1994,30.023153
Brazil,BRA,1995,29.918804
Brazil,BRA,1996,32.020565
Brazil,BRA,1997,31.060068
Brazil,BRA,1998,28.442663
Brazil,BRA,1999,25.482916
Brazil,BRA,2000,23.641203
Brazil,BRA,2001,21.066973
Brazil,BRA,2002,15.693066
Brazil,BRA,2003,12.650434
Brazil,BRA,2004,14.987124
Brazil,BRA,2005,11.709392
Brazil,BRA,2006,9.424874
Brazil,BRA,2007,10.767269
Brazil,BRA,2008,10.990323
Brazil,BRA,2009,6.635986
Brazil,BRA,2010,9.50734
Brazil,BRA,2011,10.750173
Brazil,BRA,2012,12.172739
Brazil,BRA,2013,15.80411
Brazil,BRA,2014,14.281473
Brazil,BRA,2015,8.698139
Brazil,BRA,2016,2.7665627
Brazil,BRA,2017,1.2493052
Brazil,BRA,2018,-0.7096561
Brazil,BRA,2019,-3.9458017
Brazil,BRA,2020,-11.049775
Brazil,BRA,2021,-3.7305162
Brazil,BRA,2022,-7.1893396
Brazil,BRA,2023,-13.572125
Brunei,BRN,1990,-799.8963
Brunei,BRN,1991,-737.4754
Brunei,BRN,1992,-725.03186
Brunei,BRN,1993,-746.8558
Brunei,BRN,1994,-830.2639
Brunei,BRN,1995,-703.38574
Brunei,BRN,1996,-679.12634
Brunei,BRN,1997,-635.27576
Brunei,BRN,1998,-628.173
Brunei,BRN,1999,-674.54694
Brunei,BRN,2000,-725.65393
Brunei,BRN,2001,-790.4093
Brunei,BRN,2002,-833.7776
Brunei,BRN,2003,-739.1434
Brunei,BRN,2004,-793.8699
Brunei,BRN,2005,-839.5452
Brunei,BRN,2006,-604.86444
Brunei,BRN,2007,-539.09717
Brunei,BRN,2008,-488.9167
Brunei,BRN,2009,-511.8917
Brunei,BRN,2010,-472.22803
Brunei,BRN,2011,-376.26828
Brunei,BRN,2012,-378.75656
Brunei,BRN,2013,-453.06912
Brunei,BRN,2014,-351.38074
Brunei,BRN,2015,-486.2358
Brunei,BRN,2016,-405.0918
Brunei,BRN,2017,-332.169
Brunei,BRN,2018,-339.5789
Brunei,BRN,2019,-266.99692
Brunei,BRN,2020,-245.56381
Brunei,BRN,2021,-228.68024
Brunei,BRN,2022,-172.55263
Bulgaria,BGR,1990,64.13619
Bulgaria,BGR,1991,64.52799
Bulgaria,BGR,1992,58.002254
Bulgaria,BGR,1993,60.34023
Bulgaria,BGR,1994,56.82267
Bulgaria,BGR,1995,58.77507
Bulgaria,BGR,1996,57.43798
Bulgaria,BGR,1997,51.7156
Bulgaria,BGR,1998,50.531982
Bulgaria,BGR,1999,48.712723
Bulgaria,BGR,2000,46.864952
Bulgaria,BGR,2001,46.675434
Bulgaria,BGR,2002,47.421177
Bulgaria,BGR,2003,47.428642
Bulgaria,BGR,2004,49.060097
Bulgaria,BGR,2005,48.08008
Bulgaria,BGR,2006,46.86486
Bulgaria,BGR,2007,51.989494
Bulgaria,BGR,2008,53.00498
Bulgaria,BGR,2009,46.382607
Bulgaria,BGR,2010,40.85265
Bulgaria,BGR,2011,37.237484
Bulgaria,BGR,2012,37.35796
Bulgaria,BGR,2013,39.057957
Bulgaria,BGR,2014,35.722748
Bulgaria,BGR,2015,37.135727
Bulgaria,BGR,2016,39.33336
Bulgaria,BGR,2017,40.262524
Bulgaria,BGR,2018,37.369244
Bulgaria,BGR,2019,39.326748
Bulgaria,BGR,2020,38.922565
Bulgaria,BGR,2021,36.900784
Bulgaria,BGR,2022,37.974834
Cambodia,KHM,2020,60.5868
Cambodia,KHM,2021,58.93131
Cameroon,CMR,1990,-122.147316
Cameroon,CMR,1991,-114.05853
Cameroon,CMR,1992,-112.07999
Cameroon,CMR,1993,-97.98822
Cameroon,CMR,1994,-89.59745
Cameroon,CMR,1995,-76.60786
Cameroon,CMR,1996,-77.330025
Cameroon,CMR,1997,-82.9128
Cameroon,CMR,1998,-86.7051
Cameroon,CMR,1999,-80.50566
Cameroon,CMR,2000,-75.23112
Cameroon,CMR,2001,-65.99306
Cameroon,CMR,2002,-65.53435
Cameroon,CMR,2003,-57.267994
Cameroon,CMR,2004,-51.69294
Cameroon,CMR,2005,-48.45375
Cameroon,CMR,2006,-51.02466
Cameroon,CMR,2007,-48.75326
Cameroon,CMR,2008,-48.308926
Cameroon,CMR,2009,-31.552408
Cameroon,CMR,2010,-23.200884
Cameroon,CMR,2011,-13.258851
Cameroon,CMR,2012,-15.07492
Cameroon,CMR,2013,-18.26282
Cameroon,CMR,2014,-19.664629
Cameroon,CMR,2015,-27.961788
Cameroon,CMR,2016,-27.952799
Cameroon,CMR,2017,-20.564835
Cameroon,CMR,2018,-24.050146
Cameroon,CMR,2019,-31.903383
Cameroon,CMR,2020,-31.243404
Cameroon,CMR,2021,-29.763199
Cameroon,CMR,2022,-28.712685
Canada,CAN,1990,-28.04378
Canada,CAN,1991,-36.187717
Canada,CAN,1992,-38.81517
Canada,CAN,1993,-42.06875
Canada,CAN,1994,-46.21377
Canada,CAN,1995,-51.108913
Canada,CAN,1996,-50.45538
Canada,CAN,1997,-50.481007
Canada,CAN,1998,-52.154312
Canada,CAN,1999,-49.89485
Canada,CAN,2000,-50.61408
Canada,CAN,2001,-51.81652
Canada,CAN,2002,-54.79928
Canada,CAN,2003,-49.299763
Canada,CAN,2004,-50.423717
Canada,CAN,2005,-48.003292
Canada,CAN,2006,-50.45695
Canada,CAN,2007,-54.627407
Canada,CAN,2008,-52.835114
Canada,CAN,2009,-52.95168
Canada,CAN,2010,-55.18628
Canada,CAN,2011,-56.33664
Canada,CAN,2012,-59.80391
Canada,CAN,2013,-65.76349
Canada,CAN,2014,-66.76458
Canada,CAN,2015,-68.49737
Canada,CAN,2016,-69.18708
Canada,CAN,2017,-71.809814
Canada,CAN,2018,-74.97303
Canada,CAN,2019,-75.859505
Canada,CAN,2020,-79.80097
Canada,CAN,2021,-85.554504
Canada,CAN,2022,-87.69498
Canada,CAN,2023,-87.19172
Chad,TCD,2000,3.1943429
Chad,TCD,2001,3.7381818
Chad,TCD,2002,4.520088
Chad,TCD,2003,-72.14256
Chad,TCD,2004,-378.63452
Chad,TCD,2005,-370.7936
Chad,TCD,2006,-325.09213
Chad,TCD,2007,-290.73117
Chad,TCD,2008,-248.33325
Chad,TCD,2009,-217.45833
Chad,TCD,2010,-225.61287
Chad,TCD,2011,-183.96185
Chad,TCD,2012,-117.29275
Chad,TCD,2013,-132.26488
Chad,TCD,2017,-157.66185
Chad,TCD,2018,-171.72708
Chad,TCD,2019,-204.99155
Chad,TCD,2020,-203.00917
Chad,TCD,2021,-176.63058
Chad,TCD,2022,-177.76263
Chile,CHL,1990,50.14542
Chile,CHL,1991,50.64631
Chile,CHL,1992,49.54687
Chile,CHL,1993,51.089245
Chile,CHL,1994,58.342136
Chile,CHL,1995,59.085297
Chile,CHL,1996,64.16937
Chile,CHL,1997,64.643814
Chile,CHL,1998,69.50548
Chile,CHL,1999,71.28162
Chile,CHL,2000,70.49404
Chile,CHL,2001,67.83655
Chile,CHL,2002,69.08404
Chile,CHL,2003,71.33377
Chile,CHL,2004,75.29682
Chile,CHL,2005,72.24625
Chile,CHL,2006,72.93396
Chile,CHL,2007,77.91174
Chile,CHL,2008,72.75009
Chile,CHL,2009,70.24359
Chile,CHL,2010,72.27045
Chile,CHL,2011,73.83118
Chile,CHL,2012,67.13843
Chile,CHL,2013,65.87156
Chile,CHL,2014,67.25083
Chile,CHL,2015,68.18478
Chile,CHL,2016,69.176895
Chile,CHL,2017,68.361
Chile,CHL,2018,67.66356
Chile,CHL,2019,69.22588
Chile,CHL,2020,66.71824
Chile,CHL,2021,68.86324
Chile,CHL,2022,66.48984
Chile,CHL,2023,63.540104
China,CHN,1990,-4.0102644
China,CHN,1991,-3.6024876
China,CHN,1992,-2.6477194
China,CHN,1993,-0.37086043
China,CHN,1994,-1.4798733
China,CHN,1995,-1.2542446
China,CHN,1996,-1.1305968
China,CHN,1997,0.6528266
China,CHN,1998,0.3070578
China,CHN,1999,1.2721925
China,CHN,2000,2.754653
China,CHN,2001,0.3071798
China,CHN,2002,1.4794544
China,CHN,2003,2.8105392
China,CHN,2004,5.9028673
China,CHN,2005,5.618321
China,CHN,2006,6.9736986
China,CHN,2007,7.9644246
China,CHN,2008,8.653415
China,CHN,2009,12.100953
China,CHN,2010,13.60988
China,CHN,2011,14.745846
China,CHN,2012,16.57605
China,CHN,2013,17.345352
China,CHN,2014,17.557384
China,CHN,2015,16.721401
China,CHN,2016,19.205925
China,CHN,2017,20.428228
China,CHN,2018,21.669651
China,CHN,2019,22.277266
China,CHN,2020,23.025318
China,CHN,2021,21.742813
China,CHN,2022,20.745499
Colombia,COL,1990,-89.27486
Colombia,COL,1991,-92.32993
Colombia,COL,1992,-80.86287
Colombia,COL,1993,-88.92318
Colombia,COL,1994,-86.105095
Colombia,COL,1995,-106.73597
Colombia,COL,1996,-125.49443
Colombia,COL,1997,-139.27357
Colombia,COL,1998,-157.1744
Colombia,COL,1999,-195.40335
Colombia,COL,2000,-183.11662
Colombia,COL,2001,-176.85945
Colombia,COL,2002,-171.42119
Colombia,COL,2003,-181.33368
Colombia,COL,2004,-192.72763
Colombia,COL,2005,-189.66106
Colombia,COL,2006,-198.79933
Colombia,COL,2007,-202.67752
Colombia,COL,2008,-206.8548
Colombia,COL,2009,-216.44727
Colombia,COL,2010,-245.91527
Colombia,COL,2011,-284.1845
Colombia,COL,2012,-308.77158
Colombia,COL,2013,-223.80397
Colombia,COL,2014,-237.43279
Colombia,COL,2015,-212.7697
Colombia,COL,2016,-201.1411
Colombia,COL,2017,-250.1076
Colombia,COL,2018,-228.7851
Colombia,COL,2019,-182.20491
Colombia,COL,2020,-192.84563
Colombia,COL,2021,-145.26018
Colombia,COL,2022,-161.66113
Colombia,COL,2023,-130.12494
Congo,COG,1990,-1002.1235
Congo,COG,1991,-944.8286
Congo,COG,1992,-1056.0657
