Country,Product,Flow,NoCountry,NoProduct,NoFlow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024 Provisional
Brazil,Renewables and waste,"Electricity, CHP and heat plants (PJ)",41. Brazil,06. Renewables and waste,"05. Electricity, CHP and heat plants (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-775.238799,-818.7252020000001,-844.0718,-887.7029960000001,-918.37,-960.695997,-1013.024605,-1065.5806,-1111.780402,-1124.248198,-1161.277002,-1038.4736,-1114.0458,-1199.129205,-1258.401804,-1330.047004,-1376.1722,-1485.421997,-1486.876793,-1589.738599,-1701.991598,-1799.245489,-1784.77561,-1741.288052,-1747.273161,-1748.973531,-1876.230751,-1900.582637,-2007.766017,-2079.931262,-2120.681824,-2055.097993,-2362.424597,-2502.511844,-2632.041228
Brazil,Renewables and waste,"Oil refineries, transformation (PJ)",41. Brazil,06. Renewables and waste,"06. Oil refineries, transformation (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Renewables and waste,Total final consumption (PJ),41. Brazil,06. Renewables and waste,07. Total final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1411.319804,1385.704748,1391.127609,1385.817954,1465.51137,1431.082144,1433.976852,1453.18695,1501.164642,1579.337984,1479.620207,1532.873581,1669.644518,1782.14496,1910.163371,1964.723781,2057.040087,2215.850259,2348.397109,2342.438011,2491.723913,2397.334139,2398.401275000001,2447.966037,2501.188613,2610.015193,2602.299222,2662.884224,2676.099033,2752.732708,2917.369019,2816.940331,2912.193987,3167.941856,3329.774178000001
Brazil,Renewables and waste,Industry (PJ),41. Brazil,06. Renewables and waste,08. Industry (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,706.6322190000001,675.704382,696.2372280000001,725.4438680000001,798.2758240000001,782.8123850000001,780.740794,807.673009,858.3996080000001,929.370967,866.687651,925.521715,990.4636680000001,1090.953379,1180.040369,1202.323578,1310.884723,1379.280015,1376.945079,1331.715556,1449.531995,1447.970666,1479.896397,1464.779496,1435.224205,1406.927797,1484.738189,1491.697237,1360.338401,1347.095309,1577.133395,1476.127134,1568.334861,1731.608325,1746.985005
Brazil,Renewables and waste,Transport (PJ),41. Brazil,06. Renewables and waste,09. Transport (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,245.246118,255.633544,250.074558,260.770421,278.162246,287.601428,299.433363,289.310191,283.989555,284.637634,243.679824,225.13866,254.765612,242.590741,269.838176,291.533244,270.200346,373.122772,502.725191,551.078762,589.2800629999999,519.83287,489.25062,576.339782,633.986512,750.395579,684.605695,695.103426,803.502303,891.375757,814.560814,804.9461210000001,806.365362,879.104142,1023.971471
Brazil,Renewables and waste,Residential (PJ),41. Brazil,06. Renewables and waste,10. Residential (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,360.838529,358.504652,357.020561,313.989678,305.013458,275.201588,268.659721,271.974812,277.913684,286.764541,294.548799,307.631406,343.51868,358.632864,364.460613,372.703648,374.7165199999999,357.0016450000001,354.226634,350.154489,337.763035,305.765157,305.741782,273.7522310000001,294.342779,305.650497,294.420209,311.99594,346.387228,340.926305,347.990848,358.789802,364.467584,365.536688,351.5245400000001
Brazil,Renewables and waste,Commercial and public services (PJ),41. Brazil,06. Renewables and waste,11. Commercial and public services (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.262093000000001,7.063232,6.972605,6.766418,6.435416999999999,6.243231,6.515419,6.434463,6.196372,6.158464,5.907603999999999,5.785462,5.558232,6.425604,6.422794,6.710887,7.025027000000001,7.50831,7.951688,8.253686,9.172253000000001,9.997723,10.317582,10.746582,11.293625,11.550439,11.670789,12.143432,12.31252,12.518315,12.622566,14.259881,14.015208,14.800765,15.83076
Brazil,Renewables and waste,Other final consumption (PJ),41. Brazil,06. Renewables and waste,12. Other final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.340845,88.79893799999999,80.822657,78.847563,77.624423,79.22351700000002,78.627564,77.79447,74.66542299999999,72.40637699999999,68.796325,68.796325,75.33832600000001,83.542377,89.401423,91.452423,94.21347100000001,98.93751700000001,106.548517,101.235518,105.976566,113.767732,113.194903,122.347951,126.341496,135.490873,126.864336,151.944189,153.558581,160.817019,165.061391,162.817392,159.010967,176.891927,191.462402
Brazil,Electricity,Production (PJ),41. Brazil,07. Electricity,01. Production (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Electricity,Imports (PJ),41. Brazil,07. Electricity,02. Imports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.56200199999999,97.516802,86.4792,99.219599,114.361199,127.267198,131.637602,145.720799,141.883199,143.8848,159.642002,136.274399,131.687998,133.7436,134.611201,141.127202,149.209199,147.1176,154.443599,147.830398,129.261601,138.348,146.599198,145.202398,121.6008,124.711198,148.7268,131.439235,125.92689,90.562075,90.406514,83.32880899999999,64.392071,80.25710400000001,50.75348200000001
Brazil,Electricity,Exports (PJ),41. Brazil,07. Electricity,03. Exports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0252,-0.028801,-0.028801,-0.039599,0,0,-0.028801,-0.028801,-0.028801,-0.0252,-0.0252,-0.0216,-0.0252,-0.0216,-0.0252,-0.575999,-1.018799,-7.322399000000001,-2.480398,-3.888001,-4.525198,-9.158399,-1.681201,0,-0.010802,-0.7884,-1.864801,-0.562279,-0.002864,-0.7181660000000001,-1.42283,-0.159031,-17.923515,-25.868663,-9.036002
Brazil,Electricity,Total energy supply (PJ),41. Brazil,07. Electricity,04. Total energy supply (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.53680100000001,97.48800100000001,86.450399,99.18,114.361199,127.267198,131.608801,145.691998,141.854398,143.859599,159.616801,136.252799,131.662802,133.722,134.586001,140.551198,148.1904,139.7952,151.963201,143.942402,124.736399,129.189601,144.918001,145.202398,121.590002,123.922799,146.862,130.876961,125.924031,89.843909,88.983689,83.16977700000001,46.468556,54.388441,41.717485
Brazil,Electricity,"Electricity, CHP and heat plants (PJ)",41. Brazil,07. Electricity,"05. Electricity, CHP and heat plants (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,802.155602,843.7572,870.2351970000001,907.1135989999999,936.1476,992.1636010000001,1048.600799,1108.7352,1158.292802,1203.660001,1254.736796,1181.059197,1242.925201,1309.993203,1392.908402,1448.020798,1507.143603,1598.263199,1665.313198,1675.936801,1855.187999,1912.323601,1987.624802,2053.796397,2145.222,2109.999598,2102.389198,2142.459424,2184.323266,2277.427143,2262.5885,2361.104544,2436.831477,2545.408678,2702.869692
Brazil,Electricity,"Oil refineries, transformation (PJ)",41. Brazil,07. Electricity,"06. Oil refineries, transformation (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Electricity,Total final consumption (PJ),41. Brazil,07. Electricity,07. Total final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,758.952,783.3455990000001,801.367198,839.6244009999999,871.3404,923.4216,967.186798,1027.962002,1070.647198,1099.184402,1156.172402,1074.87,1125.828,1188.734402,1248.285598,1301.976,1351.364401,1421.499602,1475.481601,1466.175601,1576.303199,1647.3456,1702.555199,1753.801199,1808.110799,1777.219199,1771.682398,1796.317308,1828.126123,1850.004426,1835.939525,1917.306098,1983.389406,2087.242607,2208.016556
Brazil,Electricity,Industry (PJ),41. Brazil,07. Electricity,08. Industry (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,404.4204,414.147601,419.709601,440.863199,454.237199,457.815598,467.118002,487.875599,491.1372,498.772802,528.227999,501.861601,549.5436010000001,578.577602,619.4196010000001,631.335598,660.308401,693.417598,709.9884000000001,670.604399,732.0600000000001,753.803999,754.635602,756.576,745.3692,712.904402,706.366801,718.862067,722.736402,710.221613,714.158156,767.9827730000001,787.475291,808.088159,841.701264
Brazil,Electricity,Transport (PJ),41. Brazil,07. Electricity,09. Transport (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.298399000000001,3.891601,4.291202,4.319999,4.2336,4.359602,4.14,4.104002,4.212,4.247998,4.500002,4.319999,3.384002,3.527999,3.740399,4.276799,5.263201,5.669999,5.785199,5.727601,5.983201,9.172801999999999,10.015198,9.345599,10.195201,9.964802,9.129598,9.399479,10.22821,8.148061,9.423506999999999,9.489575,9.49073,8.063764,7.903816
Brazil,Electricity,Residential (PJ),41. Brazil,07. Electricity,10. Residential (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,175.197601,183.7332,186.714001,193.064401,201.427199,228.891598,248.6016,266.655601,285.760798,292.647598,301.0068,265.571998,261.9072,274.114799,282.877198,299.4948,308.916,327.171599,344.106,366.404398,390.445201,403.0956,423.5256010000001,449.625602,476.287199,472.312799,478.422002,483.9826170000001,496.116675,514.9918240000001,535.840983,541.7035500000001,560.1550159999999,610.909524,659.769417
Brazil,Electricity,Commercial and public services (PJ),41. Brazil,07. Electricity,11. Commercial and public services (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,151.038002,155.224802,163.5156,172.558799,181.238399,199.331999,211.860001,230.450398,247.7664,257.900399,276.155998,258.494401,264.474001,281.0952,288.626399,310.4028,317.7756,332.110801,349.372801,363.679202,384.109199,404.017198,430.614,452.624401,480.567599,485.593199,476.092801,480.624129,489.554243,507.07963,459.427939,476.156462,510.033347,538.561138,574.327258
Brazil,Electricity,Other final consumption (PJ),41. Brazil,07. Electricity,12. Other final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.997599,26.348399,27.136799,28.818,30.203998,33.022799,35.467199,38.87640200000001,41.770799,45.6156,46.281599,44.622002,46.5192,51.418798,53.622001,56.465998,59.1012,63.1296,66.229201,59.760001,63.70559900000001,77.256002,83.764801,85.629602,95.69160000000001,96.444001,101.6712,103.44902,109.490589,109.563293,117.088936,121.973739,116.235022,121.620025,124.314805
Brazil,Heat,Production (PJ),41. Brazil,08. Heat,01. Production (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3.056,3.098002,3.643002,3.460001,3.785001,4.454002000000001,6.898000000000001,6.081,15.681002,4.667001,4.772997999999999,2.855,4.779998,2.415001,2.887,3.074999,3.326999,3.342,3.804696,3.805043,3.523515,2.260872,2.103051,4.04233,4.591643,4.591643
Brazil,Heat,Imports (PJ),41. Brazil,08. Heat,02. Imports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Heat,Exports (PJ),41. Brazil,08. Heat,03. Exports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Heat,Total energy supply (PJ),41. Brazil,08. Heat,04. Total energy supply (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3.056,3.098002,3.643002,3.460001,3.785001,4.454002000000001,6.898000000000001,6.081,15.681002,4.667001,4.772997999999999,2.855,4.779998,2.415001,2.887,3.074999,3.326999,3.342,3.804696,3.805043,3.523515,2.260872,2.103051,4.04233,4.591643,4.591643
Brazil,Heat,"Electricity, CHP and heat plants (PJ)",41. Brazil,08. Heat,"05. Electricity, CHP and heat plants (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Heat,"Oil refineries, transformation (PJ)",41. Brazil,08. Heat,"06. Oil refineries, transformation (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Heat,Total final consumption (PJ),41. Brazil,08. Heat,07. Total final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Heat,Industry (PJ),41. Brazil,08. Heat,08. Industry (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Heat,Transport (PJ),41. Brazil,08. Heat,09. Transport (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Heat,Residential (PJ),41. Brazil,08. Heat,10. Residential (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Heat,Commercial and public services (PJ),41. Brazil,08. Heat,11. Commercial and public services (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Heat,Other final consumption (PJ),41. Brazil,08. Heat,12. Other final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Total,Production (PJ),41. Brazil,11. Total,01. Production (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4374.238368,4395.710514,4395.715639000001,4435.14299,4647.170714,4710.064267,4983.038368,5305.190458999999,5609.193279,5945.401416000001,6207.866917,6379.225373,7046.543511,7503.319137,7679.717684,8194.404001,8683.943309,9127.99075,9621.691698999999,9723.064870999999,10398.814169,10478.869888,10538.475928,10618.602512,11227.411896,11682.882333,11984.491383,12387.867578,12485.385724,13126.530865,13558.187969,13209.984168,13838.899134,15207.293419,15316.529284
Brazil,Total,Imports (PJ),41. Brazil,11. Total,02. Imports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1810.474273,1798.520795,1821.173037,2153.499144,2181.61454,2151.285558,2372.02276,2424.01479,2366.19334,2169.159635,2120.062631,2243.714531,2148.13991,1966.2692,2279.70609,2093.073078,2163.787715,2483.610514,2551.83532,2216.543087,2754.9656880000002,2858.53788,2925.919825,3173.720954,3256.456104,2980.858499,2444.793213,2689.114639,2643.813726,2579.999576,2271.998312,2811.118535,2663.577474,2556.428763,2659.282684
Brazil,Total,Exports (PJ),41. Brazil,11. Total,03. Exports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-167.482664,-131.168253,-156.686548,-238.572887,-219.528021,-127.803674,-91.79739000000001,-100.023728,-186.155541,-170.697264,-257.470812,-553.404307,-854.0326040000001,-906.309847,-953.299618,-1030.35441,-1278.429616,-1413.859421,-1399.760706,-1546.42256,-1692.817196,-1642.304392,-1492.278746,-1223.225813,-1442.309769,-1902.934224,-2123.00503,-2549.134373,-2742.725319,-3079.236911,-3617.642946,-3293.976719,-3582.882583,-4347.816273,-4277.514730000001
Brazil,Total,Total energy supply (PJ),41. Brazil,11. Total,04. Total energy supply (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5884.138274,5991.979177,6055.047821000001,6206.829102,6535.243318,6763.245682,7121.127288,7482.247789,7664.676714,7842.360503,7878.584223000001,8023.507362,8246.362625,8378.84395,8850.310220000001,9075.78392,9393.844289,9946.129544,10498.762086,10149.816619,11227.111103,11364.956176,11813.207096,12360.60721,12753.578508,12513.813548,12038.427093,12272.643907,12110.378649,12297.58063,12049.390555,12549.488621,12615.321697,13094.083952,13417.10714
Brazil,Total,"Electricity, CHP and heat plants (PJ)",41. Brazil,11. Total,"05. Electricity, CHP and heat plants (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-117.925894,-123.61841,-145.732409,-127.454184,-123.48959,-160.29243,-175.241437,-199.932784,-211.729307,-282.801638,-307.584677,-410.544499,-365.4362720000001,-359.229458,-395.588211,-398.1919820000001,-423.7463720000001,-404.14325,-514.370696,-407.692099,-586.2735210000001,-526.349012,-690.805848,-894.854905,-1097.726512,-1064.029534,-862.3885230000001,-899.3123860000001,-828.631694,-850.689674,-817.2406679999999,-1021.547418,-714.362828,-688.997711,-771.201313
Brazil,Total,"Oil refineries, transformation (PJ)",41. Brazil,11. Total,"06. Oil refineries, transformation (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-14.820079,-22.995325,-38.58639,-43.420855,-32.860539,-23.627829,-34.399477,-10.985435,-36.31923,-42.215994,-31.205292,-38.098385,-80.22867600000001,-76.118611,-45.437992,-64.814699,-78.51697,-34.754865,-35.256771,-55.448832,-40.868787,-170.475548,-152.177188,-192.90264,-211.903276,-180.449259,-141.791781,-129.933005,-136.258916,-133.38302,-109.853074,-122.501866,-103.43898,-123.312966,57.940422
Brazil,Total,Total final consumption (PJ),41. Brazil,11. Total,07. Total final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4668.294065999999,4731.254826,4805.00934,4938.363739,5195.289957000001,5414.876601,5688.493984000001,6015.337903,6217.377183000001,6367.544946000001,6442.031191,6415.491393,6632.679059,6726.217325000001,7100.815379,7231.716506,7467.22496,7900.873917999999,8193.125533,8021.072801,8863.277841000001,9148.359716,9427.79289,9598.734659,9755.017775,9557.492887,9417.317617,9586.325331,9437.704163,9518.692609,9351.730197,9744.44232,10208.476015,10574.809974,10817.497711
Brazil,Total,Industry (PJ),41. Brazil,11. Total,08. Industry (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1673.016806,1680.900889,1720.669054,1798.728842,1908.233524,1948.94047,2031.343389,2129.196612,2202.40889,2320.71773,2368.836635,2376.741422,2528.884203,2641.614208,2807.814802,2844.8345,2991.166903,3192.656628,3208.784571,3014.260287,3367.716898,3491.703457,3494.344817,3470.437092,3405.915394,3302.848054,3280.629013,3340.897299,3180.443398,3110.543151,3247.1165,3339.505481,3456.977803,3583.877567,3644.126867
Brazil,Total,Transport (PJ),41. Brazil,11. Total,09. Transport (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1380.145917,1443.318436,1446.463673,1505.165096,1580.840744,1730.661225,1874.980845,1962.850506,2045.314782,2007.49005,1983.910323,2001.302634,2058.430779,2016.450129,2168.015747,2203.867315,2230.364409,2419.340936,2621.768939,2631.889628,2943.907456,3117.416223,3334.138653,3520.542542,3651.178146,3570.219577,3484.13567,3510.323459,3506.70521,3610.809008,3381.133695,3616.678931,3792.807872,3937.595304,4037.909822
Brazil,Total,Residential (PJ),41. Brazil,11. Total,10. Residential (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,756.1261489999999,768.2599270000001,778.028753,750.069306,749.48593,758.60643,782.4588560000001,804.280428,830.567151,851.531142,868.360177,846.767752,869.8687140000001,879.592436,899.5232950000001,920.080069,931.979733,935.969938,956.5335150000001,978.023823,997.7359270000001,982.205294,1004.386303,1004.823702,1052.164854,1059.755393,1057.818353,1083.259757,1127.785864,1140.00046,1179.33571,1187.528817,1207.429958,1256.801051,1294.651913
Brazil,Total,Commercial and public services (PJ),41. Brazil,11. Total,11. Commercial and public services (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,195.263061,197.28426,206.037678,212.99318,235.148252,254.876608,260.659395,284.083243,305.88953,326.058053,342.964603,328.765154,340.517024,344.218013,355.037152,373.643828,381.2719760000001,397.940875,409.275057,415.4776880000001,435.273071,457.023154,481.197377,502.084372,531.489591,532.292163,523.277698,526.888997,536.738315,554.728735,503.398047,526.0523029999999,562.7259080000001,598.8872739999999,638.322346
Brazil,Total,Other final consumption (PJ),41. Brazil,11. Total,12. Other final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,663.7421420000001,641.491318,653.81019,671.407302,721.581511,721.7918520000001,739.0515160000001,834.9271000000001,833.196835,861.747964,877.9594450000001,861.914414,834.978343,844.342531,870.424387,889.2908060000001,932.4419350000001,954.965541,996.763463,981.421382,1118.644489,1100.011583,1113.725744,1100.846951,1114.269798,1092.377691,1071.456875,1124.955822,1086.031369,1102.611239,1040.746245,1074.67678,1188.534461,1197.648765,1202.486759
People's Republic of China,"Coal, peat and oil shale",Production (PJ),42. People's Republic of China,"01. Coal, peat and oil shale",01. Production (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21704.000626,21732.248761,22343.348294,23257.517707,25196.941748,28203.361503,28929.176936,28199.483513,28149.721933,27926.516089,29872.957508,32036.773493,33908.419953,39992.935792,46143.049291,51373.358334,55862.376735,60779.05545400001,62262.999536,65631.745286,72117.185337,78026.25981900001,77583.167426,79317.399296,79728.242615,78418.381959,71856.39251199999,74642.592156,78912.072153,81957.96513699999,83318.423984,88465.98718000001,93871.046418,96920.04286399999,97746.06482099999
People's Republic of China,"Coal, peat and oil shale",Imports (PJ),42. People's Republic of China,"01. Coal, peat and oil shale",02. Imports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.39505200000001,31.031042,36.458822,29.922222,25.394617,34.25556,75.779723,55.374006,44.42611,45.794168,62.802599,73.22467400000001,253.809108,279.529006,476.08946,624.5252859999999,863.565943,1175.954391,996.8887990000001,3027.909883,4136.288887000001,4917.197673000001,6360.222476,7289.408726,7095.654326999999,5070.373434,6248.354404000001,6359.091571000001,6475.904928000001,6722.648367,6857.279518,7120.577255,6533.273726,10534.983935,11854.671774
People's Republic of China,"Coal, peat and oil shale",Exports (PJ),42. People's Republic of China,"01. Coal, peat and oil shale",03. Exports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-505.627523,-573.339266,-672.4998850000001,-611.2221559999999,-771.076466,-1025.41098,-1212.559998,-1262.872003,-1182.430651,-1293.194739,-1908.701968,-2822.464717,-2644.412305,-2952.304666,-2766.293972,-2313.692639,-2135.25312,-1890.10478,-1592.929941,-637.740196,-608.510115,-484.30235,-277.832024,-327.548817,-382.529775,-402.012898,-508.4626060000001,-434.893437,-394.905361,-337.858482,-179.848449,-243.188607,-347.632181,-356.605536,-180.553719
People's Republic of China,"Coal, peat and oil shale",Total energy supply (PJ),42. People's Republic of China,"01. Coal, peat and oil shale",04. Total energy supply (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22211.649913,20965.421796,21656.159193,23075.719013,24746.905722,27131.802591,27698.921658,26723.262606,27191.117765,27224.217028,27830.500812,29225.840978,31688.989143,37742.418046,43809.422983,50396.240949,55991.953037,61287.250561,62882.46691700001,67959.36743000001,74961.344891,81267.389489,83160.860779,84807.649669,85499.88555500002,83702.95254500001,80668.674618,81946.649159,84319.523163,86581.500235,88799.915441,94582.733273,96662.534036,102535.242346,104265.733549
People's Republic of China,"Coal, peat and oil shale","Electricity, CHP and heat plants (PJ)",42. People's Republic of China,"01. Coal, peat and oil shale","05. Electricity, CHP and heat plants (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-6138.233440999999,-6816.833239000001,-7556.348757000001,-8421.860004999999,-9288.59826,-10194.723322,-11652.142885,-11245.713449,-11772.631315,-12358.433792,-13803.636406,-14616.136949,-16503.986464,-19634.692366,-22065.165525,-23724.090938,-27117.387607,-29706.039924,-30061.341256,-31883.7082,-34484.885544,-39367.40115999999,-40648.840072,-43320.789924,-43578.32685400001,-42226.233678,-43465.974759,-46447.03752400001,-49773.44794599999,-51427.178161,-52516.88100199999,-58459.336264,-59912.53505,-64119.097084,..
People's Republic of China,"Coal, peat and oil shale","Oil refineries, transformation (PJ)",42. People's Republic of China,"01. Coal, peat and oil shale","06. Oil refineries, transformation (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
People's Republic of China,"Coal, peat and oil shale",Total final consumption (PJ),42. People's Republic of China,"01. Coal, peat and oil shale",07. Total final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13037.89705,13250.082516,13227.983686,13657.918156,13847.309988,15020.133109,13185.503806,13376.634768,13440.831069,11655.971483,11491.308047,11976.98613,12421.47992,14213.524268,17938.298202,22539.107965,23893.405165,25261.789695,26676.319371,28310.708944,29803.786226,31716.221275,32240.580984,32288.978052,32372.312726,31805.391268,29864.496706,27236.776184,25268.12264,24040.662574,23645.502919,22704.13492,22002.949928,22022.212545,..
People's Republic of China,"Coal, peat and oil shale",Industry (PJ),42. People's Republic of China,"01. Coal, peat and oil shale",08. Industry (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7155.246999,7479.619266,7776.151679,8308.904712,8719.479315,10042.708323,9238.06402,8945.813975,9635.382493000001,7994.507534,7669.779217,8087.306361,8414.527059,9785.203891000001,13002.144625,17241.115946,18317.137237,19644.153449,21128.43544,22634.658047,24123.722456,25787.576668,26009.866976,25668.664937,25638.557997,24800.594562,22980.5956,20835.466149,19593.278411,18674.482735,18111.044938,17409.448346,16655.293104,16557.290407,..
People's Republic of China,"Coal, peat and oil shale",Transport (PJ),42. People's Republic of China,"01. Coal, peat and oil shale",09. Transport (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,274.474207,237.081574,204.189068,181.888923,147.325353,121.760932,103.670707,71.025164,53.49988500000001,37.723378,19.610368,5.693294,0.83167,0.369431,0.053591,0.026796,0.080387,0.026796,0,0,0,0,0,0.107182,0.107182,0.107182,0.107182,0.085746,0.005146,0.005146,0,0.000724,0,0.000724,..
